gauge_id,2006-1,2006-2,2006-3,2006-4,2006-5,2006-6,2006-7,2006-8,2006-9,2006-10,2006-11,2006-12,2006-13,2006-14,2006-15,2006-16,2006-17,2006-18,2006-19,2006-20,2006-21,2006-22,2006-23,2006-24,2006-25,2006-26,2006-27,2006-28,2006-29,2006-30,2006-31,2006-32,2006-33,2006-34,2006-35,2006-36,2006-37,2006-38,2006-39,2006-40,2006-41,2006-42,2006-43,2006-44,2006-48
26005,0,0.0013,0,0,0,0,0,0,0,0,0.0033,0.9598,0,0,0,0,0,0.028,0,0,0.0023,0,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26006,0,0.0011,0,0,0,0,0,0,0,0,0,0.9513,0,0,0,0,0,0.0476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26008,0,0.0222,0,0,0,0,2e-4,0,0,0,0,0.8858,0,0,0,0,0,0.0344,0,0,0,0,0.0098,0,0.0476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26009,0,0.0061,0.006,0,0,0,0,0,0,0,0.0085,0.9266,0,0,0,0,0,0.0476,0,0,0,0,0.0035,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27001,0.0019,0.0512,0.0033,0,0,0,0.0016,0,0.0021,0.0017,0.0199,0.2067,0,0,0,0,0,0.3914,0,0.0033,0,0,0.0152,0.0101,0.0067,0.0674,0.0755,0,0,0,0,0,0,0,0,0.1369,0,0,0,0,0.0053,0,0,0,0
27002,0,0.0302,0.0011,0,0,0,0.0016,0,6e-4,0,0.013,0.0537,0,0,0,0,0,0.3512,0,8e-4,0,0,0.0185,0.0234,0.0061,0.1908,0.1109,0,8e-4,0,0,0.0088,0,0,0,0.181,0,0,0,0,0.0075,0,0,0,0
27003,0.0037,0.2136,0.0323,0.0025,0,0.0012,0.0069,0.0023,6e-4,0.0172,0.0234,0.0993,0,0,0,0,0,0.3534,0,0,0.001,0,0.0228,0.006,0.0049,0.0536,0.039,0,0.002,0,0,0.0026,0,0,0.0011,0.1055,0,0,0,0,0.0051,0,0,0,0
27006,0.0085,0.1697,0.0415,0,0,0,0,9e-4,0,0.0169,0.0101,0.0393,0,0,0,0,0,0.3205,0,0,0.0116,0,0.053,0.0287,0.0051,0.0154,0.1047,0,0.0022,0,0,0,0,0,0,0.1604,0,0,0,0,0.0114,0,0,0,0
27007,0,0.0089,0.0011,0,0,0,0.0039,0,0,0,0.0098,0.1471,0,0,0,0,0,0.3445,0,0,0,0,0.0086,0.0212,0.0067,0.1168,0.1266,0,0.0016,0,0,0.0032,0,0,0,0.199,0,0,0,0,0.001,0,0,0,0
27009,3e-4,0.0196,0.0024,1e-4,0,0.0031,0.003,0,3e-4,4e-4,0.0091,0.3563,0,0,0,0,0,0.2947,0,5e-4,5e-4,0,0.0125,0.0144,0.0043,0.0632,0.0746,0,0.0011,0,0,0.001,0,0,0,0.1371,0,0,0,0,0.0015,0,0,0,0
27021,0.0061,0.2069,0.0388,7e-4,0,9e-4,0.0072,0.0062,0.0013,0.0143,0.0228,0.2935,0,0,0,0,0,0.2218,0,0.0067,0.0147,0,0.0434,0.0134,0.0033,0.0059,0.0373,0,0.0027,0,0,0,0,0,2e-4,0.0472,0,0,0,0,0.0047,0,0,0,0
27023,0.0036,0.1359,0.0042,0,0,0,0.0102,0.0068,0,0,0.0412,0.3327,0,0,0,0,0,0.3981,0,0,0.0041,0,0.0319,0.0313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27025,0.0065,0.2062,0.0296,0,0,0,0.0067,0.0129,0,0.015,0.0288,0.3982,0,0,0,0,0,0.1898,0,0.0236,0.0208,0,0.031,0.0034,0.0026,0.0017,0.0192,0,0,0,0,0,0,0,0,0.0017,0,0,0,0,0.0022,0,0,0,0
27026,0.0139,0.2183,0.0321,0,0,0,0,0,0,0.0149,0.0378,0.2496,0,0,0,0,0,0.3042,0,0.0089,0.0244,0,0.0382,0.0072,0.0025,0.0035,0.0408,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0,0,0,0,0
27029,0,0.0958,0.0089,0.0015,0,0,0,0,0,0.004,0.009,0.0032,0,0,0,0,0,0.3075,0,0,0,0,0.0312,0.0035,0.0121,0.1109,0.0976,0,0,0,0,0,0,0,0,0.3029,0,0,0,0,0.0118,0,0,0,0
27030,0.0024,0.1957,0.0199,0,0,0,0.0058,0.008,0.0053,0.0048,0.0317,0.4048,0,0,0,0,0,0.2452,0,0,0.0058,0,0.042,0.0139,0,0.0032,0.0056,0,0.0035,0,0,0,0,0,8e-4,0,0,0,0,0,0.0017,0,0,0,0
27032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0,0,0,0,0.2257,0.3024,0,0,0,0,0,0,0,0,0.4648,0,0,0,0,0,0,0,0,0
27034,0,0.0031,0,0,0,0,0.0033,0,0,0,0.0041,0.01,0,0,0,0,0,0.325,0,0,0,0,0.0037,0.0168,0.0035,0.1992,0.2215,0,0.0014,0,0,0.0057,0,0,0,0.2021,0,0,0,0,6e-4,0,0,0,0
27035,0,0.0249,0.0019,0,0,0,0.0018,0,0,0,0.0098,0,0,0,0,0,0,0.6255,0,0,0,0,0.0038,0.0115,0.0021,0.1723,0.0822,0,0.003,0,0,0.0175,0,0,0,0.0415,0,0,0,0,0.0021,0,0,0,0
27038,0,0.0875,0,0,0,0,0.0034,0,0,0,0,0.825,0,0,0,0,0,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27041,0,0.0125,5e-4,0,0,0,0.0013,0,0,0,0.0061,0.4954,0,0,0,0,0,0.1928,0,0,0.0012,0,0.0379,0.0938,0.0114,0.0073,0.0279,0,0.0051,0,0,0,0,0,0,0.1068,0,0,0,0,0,0,0,0,0
27042,0,0.0108,0,0,0,0,0,0,0,0,0.0081,0.1413,0,0,0,0,0,0.3599,0,0,0,0,0.042,0.0053,0,0.0227,0.1247,0,0,0,0,0,0,0,0,0.2852,0,0,0,0,0,0,0,0,0
27043,0,0.0035,0,0,0,0,0.0029,0,0,0,0.001,0,0,0,0,0,0,0.2215,0,0,0,0,0.0126,0.0255,0.0044,0.3224,0.1574,0,0,0,0,0.0155,0,0,0,0.2281,0,0,0,0,0.0053,0,0,0,0
27047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1332,0,0.3933,0.3219,0,0,0,0,0,0,0,0,0.1517,0,0,0,0,0,0,0,0,0
27049,0,0.0041,0,0,0,0,0,0,0,0,0.0048,0.2425,0,0,0,0,0,0.25,0,0,0,0,0.0774,0.0893,0.0031,0.0093,0.0993,0,0.0028,0,0,0,0,0,0,0.2174,0,0,0,0,0,0,0,0,0
27051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9877,0,0,0,0,0,0.0074,0,0,0.0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27062,0.0018,0.0491,0.0033,0,0,0,0.0015,0,0.0019,0.0016,0.0188,0.2432,0,0,0,0,0,0.3767,0,0.0031,0,0,0.0143,0.0096,0.0063,0.0636,0.0712,0,0,0,0,0,0,0,0,0.1291,0,0,0,0,0.005,0,0,0,0
27064,0,0.1062,0.0111,0,0,0,0.0113,0,0,0,0.0035,0.8103,0,0,0,0,0,0.0405,0,0,0,0,0.0171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27065,0,0.1342,0.0043,0,0,0.0042,0,0,0.0026,0.0038,0.007,0.0053,0,0,0,0,0,0.5242,0,0,0.0143,0,0.0341,0.0272,0.0061,0.0249,0.0272,0,0,0,0,0,0,0,0,0.1745,0,0,0,0,0.0062,0,0,0,0
27071,0,0.0168,0.0034,0,0,0.0037,0.0031,0,0,3e-4,0.0057,0.4033,0,0,0,0,0,0.2598,0,0,0.0011,0,0.0134,0.0136,0.0035,0.0508,0.0689,0,0.0017,0,0,4e-4,0,0,0,0.15,0,0,0,0,6e-4,0,0,0,0
27073,0,0.0247,0,0,0,0,0,0,0,0,0,0.8813,0,0,0,0,0,0.0494,0,0,0,0,0.0408,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27077,0.0118,0.5817,0.0816,0,0,0,0,0,0,0.054,0.0354,0,0,0,0,0,0,0.2199,0,0,0,0,0.0092,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27079,0.0016,0.1959,0.0288,0.0028,0,4e-4,0.0041,0.0015,3e-4,0.0156,0.0221,0.1186,0,0,0,0,0,0.3114,0,0,0.0015,0,0.0291,0.0054,0.0064,0.0453,0.0388,0,0.0024,0,0,0,0,0,0.0012,0.1582,0,0,0,0,0.0087,0,0,0,0
27080,0.0065,0.2267,0.0335,4e-4,0,0.0021,0.002,0,0,0.0208,0.0241,0.0198,0,0,0,0,0,0.4468,0,0,5e-4,0,0.0179,0.0077,0.0039,0.0704,0.0448,0,0.0015,0,0,0.0058,0,0,0.0012,0.0627,0,0,0,0,0.001,0,0,0,0
27084,0,0.0383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7125,0,0,0,0,0.0066,0.0054,0.0066,0.0688,0.0534,0,0,0,0,0,0,0,0,0.1085,0,0,0,0,0,0,0,0,0
27087,0,0.0206,0.0017,0,0,0,0.0026,0,0,0,0.0042,0.54990000000000006,0,0,0,0,0,0.1451,0,0,0.0026,0,0.0189,0.177,0.0139,0.0057,0.0081,0,0.01,0,0,0,0,0,0,0.0396,0,0,0,0,0,0,0,0,0
27089,0,0.032,0.004,4e-4,0,0,0.0015,0,5e-4,0,0.0125,0.0926,0,0,0,0,0,0.3395,0,7e-4,0,0,0.0235,0.0218,0.0057,0.1776,0.1032,0,7e-4,0,0,0.0082,0,0,0,0.1685,0,0,0,0,0.007,0,0,0,0
27090,0,0.0122,0.0012,0,0,0,0,0,0,2e-4,0.0031,0.0775,0,0,0,0,0,0.2015,0,0,0.0031,0,0.0179,0.0042,0.0044,0.1354,0.1651,0,0,0,0,0.001,0,0,0,0.3733,0,0,0,0,0,0,0,0,0
28001,0,0,0,0,0,0,0,0,0,0,0,0.0181,0,0,0,0,0,0.03,0,0,0,0,0.0166,0.1007,0,0.0831,0.2505,0,0.0025,0,0,0,0,0,0,0.4742,0,0,0,0,0.0244,0,0,0,0
28003,0.0217,0.6586,0.1202,0.0038,0,0,0,0,0.0012,0.0552,0.0357,0.0538,0,0,0,0,0,0.0238,0,0,0,0,0.0036,0,4e-4,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0,0,0,0
28008,0,0.0065,3e-4,0,0,0,0.0102,0,0,0,0.0085,0.0108,0,0,0,0,0,0.8871,0,0,0,0,0.0156,0.0012,0,0.0151,0.0258,0,0.0059,0,0,0,0,0,0,0.0054,0,0,0,0,0.0076,0,0,0,0
28009,0.0031,0.1472,0.0265,0.0016,0,0.0015,0.0082,8e-4,5e-4,0.0079,0.0233,0.3222,0,0,0,2e-4,0,0.383,0,1e-4,0.0015,0,0.0181,0.0088,0.0037,0.0068,0.0183,0,0.0014,0,0,0,0,0,0,0.0106,0,0,0,0,0.0045,0,0,0,0
28012,0.0017,0.1283,0.0265,0.0018,0,0,0.0027,0.0013,0.0012,0.007,0.0217,0.2756,0,0,0,0,0,0.468,0,0,3e-4,0,0.0207,0.0264,0.0031,0,0.0083,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.0044,0,0,0,0
28015,0.0026,0.1106,0.0075,0,0,0.0033,0.025,0.0085,6e-4,0.0047,0.017,0.6045,0,0,0,0,0,0.0438,0,0,0,0,0.029,0.0807,0.0461,0,0.0024,0,0.0104,0,0,0,0,0,0,0,0,0,0,0,0.0033,0,0,0,0
28018,0,0.0226,0.0025,0,0,0,0.0096,0,0,0,0.0102,0.045,0,0,0,0,0,0.8282,0,0,4e-4,0,0.0381,0.0021,0,0.0091,0.02,0,0.0036,0,0,0,0,0,0,0.0037,0,0,0,0,0.0049,0,0,0,0
28022,0.0028,0.1394,0.0248,0.0015,0,0.0021,0.0081,0.0011,5e-4,0.0073,0.0228,0.3581,0,0,0,2e-4,0,0.3612,0,1e-4,0.0014,0,0.0174,0.0087,0.004,0.0062,0.0166,0,0.0014,0,0,0,0,0,0,0.0097,0,0,0,1e-4,0.0046,0,0,0,0
28023,0,0.0356,0.0058,0,0,0,0.0656,0,0,0.0018,0.0067,0,0,0,0,0,0,0.7267,0,0,0,0,0.0592,0,0,0.0673,0.0085,0,0,0,0,0,0,0,0,0.0227,0,0,0,0,0,0,0,0,0
28024,9e-4,0.0279,0.0036,0,0,2e-4,0,0.0019,0,6e-4,0.0168,0.6354,0,0,0,0,0,0.308,0,0,0.0016,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0,0,0,0
28026,0.0015,0.1321,0.0253,0,0,0,0.0132,5e-4,0.002,7e-4,0.0201,0.563,0,0,0,0,0,0.2224,0,0,3e-4,0,0.0091,0.0038,0.0017,0,0,0,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28031,0,0,0,0,0,0,0.0177,0,0,0,0.0024,0,0,0,0,0,0,0.8339,0,0,0,0,0.0247,0,0,0.0355,0.0648,0,0.0132,0,0,0,0,0,0,0.0077,0,0,0,0,0,0,0,0,0
28033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7715,0,0,0,0,0,0,0,0.0126,0.0859,0,0,0,0,0,0,0,0,0.1301,0,0,0,0,0,0,0,0,0
28039,0,0.765,0.056,0,0,0,0,0,0,0.0621,0.03,0.0297,0,0,0,0,0,0.0479,0,0,0,0,5e-4,0,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0
28040,3e-4,0.3619,0,0,0,0,0,0.0053,0,0.0234,0.0564,0.0061,0,0,0,0,0,0.5347,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28043,0,0.0124,0,0,0,0,0.0077,0.001,0,0,0.0185,0.0074,0,0,0,0,0,0.2994,0,0,0.0047,0,0.039,0.0411,0.0019,0.0895,0.2565,0,9e-4,0,0,0,0,0,0,0.2109,0,0,0,0,0.009,0,0,0,0
28044,0,0.0425,0,0,0,0,0.0139,0,0,0,0,0.788,0,0,0,0,0,0.0018,0,0,0,0,0.0566,0.0142,0.0587,0,0,0,0.0245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28046,0,0,0,0,0,0,0.0073,0,0,0,0,0.0017,0,0,0,0,0,0.9532,0,0,0,0,0.0166,0,0,0.0012,0.0079,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0
28048,0,0.1108,0.0333,0,0,0,3e-4,0,0,0.0134,0.0128,0.2438,0,0,0,0,0,0.556,0,0,0.0071,0,0.0022,0.001,0.0047,0,0.0084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061,0,0,0,0
28050,0.0015,0.1642,0.0362,0.0058,0,0,0.033,0.0148,0.0026,0.0022,0.0117,0.62,0,0,0,0,0,0.0492,0,0,0,0,0.0325,0.0071,0.0191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28052,0,0.0127,0.0199,0,0,0,0.0017,0,0,0,0.0106,0.3,0,0,0,0,0,0.6165,0,0,0,0,0.0149,0.0151,0,0,0,0,0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28055,0,0.035,0,0,0,0,0.0131,0,0,0,0.0248,0.1304,0,0,0,0,0,0.7718,0,0,0,0,0.0141,4e-4,0.0049,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28056,0,0.1395,0.0176,0.0123,0,0,0.0189,0,0,0,0.0285,0.5047,0,0,0,0,0,0.2236,0,0,0.0086,0,0.0247,0.0047,0.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0,0,0,0
28060,0,0.0789,0,0,0,0,0.0037,0.0299,0,0,0.046,0.6046,0,0,0,0,0,0.1193,0,0,0,0,0.0057,0.0784,0.0335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28066,0,0.6333,0.0578,0,0,0.0205,0,0,0,0.0383,0.0421,0.0961,0,0,0,0,0,0.1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28067,6e-4,0.0736,0.0135,4e-4,0,0,0.0147,3e-4,0,0.0059,0.0179,0.0936,0,0,0,0,0,0.5287,0,6e-4,0.0033,0,0.0328,0.0194,0.0072,0.0363,0.0826,0,6e-4,0,0,0,0,0,0,0.0646,0,0,0,0,0.0033,0,0,0,0
28072,0,0.069,0,0,0,0,0,0,0,0,0.0195,0.8006,0,0,0,0,0,0.0842,0,0,0,0,0.0072,0.0055,0.0012,0,0,0,0.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28074,0.004,0.12,0.0186,0.0017,0,0.0044,0.0047,6e-4,5e-4,0.002,0.0242,0.5197,0,0,0,0,0,0.2817,0,0,0.0033,0,0.008,3e-4,0.0036,0,0,0,4e-4,0,0,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0
28080,0.0111,0.4691,0.0861,0.0051,0,0.004,0.0024,0.0014,6e-4,0.0364,0.0381,0.1988,0,0,0,0,0,0.1276,0,0,0,0,0.005,0.0014,7e-4,0,0.0102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0
28081,0.0268,0.645,0.1371,0.0033,0,0,0,0,0,0.0605,0.0215,0.0826,0,0,0,0,0,0.0179,0,0,0,0,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28082,0,0.0878,0.0097,0,0,0,0.0106,0,0,0,0.0143,0.5503,0,0,0,0,0,0.3237,0,0,0,0,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28085,0,0.0521,0.0055,5e-4,0,0,0.0157,3e-4,0,0.0043,0.015,0.0638,0,0,0,0,0,0.5629,0,7e-4,0.0037,0,0.0364,0.0218,0.0077,0.0407,0.0924,0,6e-4,0,0,0,0,0,0,0.0724,0,0,0,0,0.0037,0,0,0,0
28091,0.0015,0.1175,0.0254,0,0,0,0.0088,0.0113,0,0.0054,0.0233,0.7065,0,0,0,0,0,0.0505,0,0,0,0,0.025,0.0036,0.0198,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28093,0.0043,0.1203,0.0184,0.0014,0,0.0012,0.0046,7e-4,5e-4,0.0024,0.026,0.5183,0,0,0,0,0,0.2873,0,0,0.0024,0,0.0067,4e-4,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0
28115,0.0327,0.5265,0.0954,0,0,0,0,0,0.002,0.0229,0.0173,0.2639,0,0,0,0,0,0,0,0,0,0,0,0.0229,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085,0,0,0,0
28116,0.0064,0.1955,0.0187,0,0,0,0.0261,0.0067,0.002,0.0078,0.0296,0.5077,0,0,0,0,0,0.0157,0,0,0,0,0.0076,0.1326,0.0397,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0.0017,0,0,0,0
28117,0,0.028,0.0012,0,0,0,0.0196,5e-4,0,8e-4,0.0128,0.0076,0,0,0,0,0,0.5497,0,0,0.0027,0,0.0475,0.0299,0.0077,0.0568,0.1285,0,9e-4,0,0,0,0,0,0,0.1017,0,0,0,0,0.0041,0,0,0,0
29002,0,0,0,0,0,0,0,0,0,0,0.0091,0.9399,0,0,0,0,0,0.0366,0,0,0,0,0.0037,0,0.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29003,0,0.0484,0.0016,0,0,0,0,0,0,0,0.0289,0.8651,0,0,0,0,0,0.0484,0,0,0,0,0,0,0.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29005,0,0.0305,0,0,0,0,0,0,0,0,0.0174,0.6988,0,0,0,0,0,0.1111,0,0,0.0146,0,0,0.0653,0.0486,0,0,0,0.0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29009,0,0,0,0,0,0,0,0,0,0,0.0119,0.9444,0,0,0,0,0,0.0406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031,0,0,0,0
30001,9e-4,0.0493,0.0114,0.0023,0,0.018,0.0018,0,0,0.0022,0.0318,0.8166,0,0,0,0,0,0.0542,0,0,4e-4,0,0.0019,0,0.005,0,0.0014,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30004,0,0.0017,0,0,0,0,0,0,0,0,0.0148,0.8704,0,0,0,0,0,0.1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30005,0,0.011,6e-4,0,0,0.0431,0.0042,0,0,0,0.0278,0.8415,0,0,0,0,0,0.064,0,0,0.001,0,6e-4,0,0.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30011,0,0,0,0,0,0,0,0,0,0,0.0265,0.8889,0,0,0,0,0,0.0723,0,0,0,0,0.005,0,0.0073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30012,0,0.0078,0,0,0,0,0,0,0,0,0,0.8986,0,0,0,0,0,0.0784,0,0,0,0,0,0,0.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30014,0,0,0,0,0,0,0,0,0,0,0,0.8237,0,0,0,0,0,0.0594,0,0,0,0,0.0959,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30015,0,0,0,0,0,0.0339,0,0,0,0,0.0538,0.8379,0,0,0,0,0,0.0644,0,0,0,0,0,0,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062,0,0,0,0,0,0.1485,0,0.0862,0.0264,0,0.0164,0,0.0011,0.0408,0,0,0,0.6657,0,0,0,0,0.0087,0,0,0,0
31002,0,0.0061,0,0,0,0.0055,0.0016,0,0,0,0.0173,0.8507,0,0,0,0,0,0.0587,0,0,0.0065,0,0.0137,0.0079,0.0301,0,0,0,0.0019,0,0,0,0,0,0,0,0,0,0,0,1e-4,0,0,0,0
31006,0,0.0381,0.0019,0,0,0.012,0.0082,0,0,0,0.0246,0.6211,0,0,0,0,0,0.1746,0,0,0.0035,0,0.0321,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798,0,0,0,0
31010,0,0.0067,0,0,0,0.0266,0,0,0,0,0.0167,0.6868,0,0,0,0,0,0.2483,0,0,0,0,0.0105,0,0.0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31021,0,0.0393,0.0015,0,0,0,0,0,0,0,0.0161,0.5415,0,0,0,0,0,0.4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31023,0,0,0,0,0,0.0046,0,0,0,0,0,0.7829,0,0,0,0,0,0,0,0,0,0,0,0,0.2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31025,0,0,0,0,0,0,0,0,0,0,0,0.3983,0,0,0,0,0,0.554,0,0,0,0,0.0262,0,0.0215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003,0,0.0281,0.0126,0,0,0,0.001,0,0.019,0,0.0172,0.6097,0,0,0,0,0,0.1455,0,0,0,0,0.1273,0.0037,0.0292,0,0,0,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32004,0,0.0972,0.0219,0,0,0,0.0014,0,0.0019,0.0042,0.0188,0.6323,0,0,0,0,0,0.2089,0,0,0,0,0.0109,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32006,0,0.0599,0.0116,0.0061,0,0,0,0,0,0.002,0.0346,0.5424,0,0,0,0,0,0.3367,0,0,0,0,0.0014,0,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0,0,0,0
32008,0,0.0773,0.023,0.0129,0,0,0,0,0,0.0042,0.0318,0.5364,0,0,0,0,0,0.3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039,0,0,0,0
33006,0,0.0205,8e-4,0,0,0.0042,0,0,0,0,0.0034,0.6158,0,0,0,0,0,0.0867,0,0,0.024,0,0.0159,0.0744,0.0235,0.1281,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.0019,0,0,0,0
33007,0,0.0072,0,0,0,0,0,0,0,0,0.0189,0.8259,0,0,0,0,0,0.0896,0,0,0,0,0.0247,0.0023,0.023,0,0,0,0.0062,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0
33012,0,0.008,4e-4,0,0,0,0,0,0,0,0.0196,0.8212,0,0,0,0,0,0.0962,0,0,0,0,0.0132,0.024,0,0.0174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33013,0,0.028,4e-4,0,0,0.0034,0,0,0,0,0.0097,0.8254,0,0,0,0,0,0.09,0,0.0044,0.0053,0,0.0102,0.004,0.0166,0,0,0,0,0,0,0,0,0,0.0014,0,0,0,0,0,0.0013,0,0,0,0
33014,0,0.0487,0.0118,0,0,0.0107,0.0046,0,0,0.0026,0.0309,0.6792,0,0,0,0,0,0.0475,0,3e-4,0.0376,0,0.0204,0.0835,0,0.0032,0.0062,0,0.0077,0,0,0,0,0,0,0,0,0,0,0,0.0051,0,0,0,0
33018,0,0.0334,0,0,0,0,0,0,0,0,0.017,0.559,0,0,0,0,0,0.3595,0,0,0,0,0.0291,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33019,0,0.021,0.0029,0,0,0.0023,0.0015,0.0011,0,0,0.0102,0.6767,0,0,0,0,0,0.10780000000000001,0,0,0.0529,0,0.0275,0.0589,0.0132,0.0218,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33020,0,0.0195,0.013,0.0013,0,0.0099,0,0,0,0.0017,0.0017,0.8528,0,0,0,0,0,0.0901,0,0,0,0,0.004,0.0027,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0,0,0,0
33021,0,0.0446,0.0111,0,0,0.0034,0.0032,0,0,0,0.0258,0.85,0,0,0,0,0,0.0515,0,0,0.007,0,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33022,8e-4,0.0895,0.0098,0,0,0,0.0038,0,0,0.0013,0.0196,0.6835,0,0,0,0,0,0.1197,0,0,0.0132,0,0.0138,0.0271,0.014,0.0024,6e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0
33023,0,0.0113,0.0029,0,0,0,0,0,0,0,0.0146,0.7372,0,0,0,0,0,0.1994,0,0,0.0121,0,0.012,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
